code,change_date,question,media,right_answer,first_wrong_answer,second_wrong_answer
[15120004],(21.01.2016),Tato výstražná dopravní značka:,/Vestnik/GetImageQuestion/A1a .gif,"Upozorňuje na zatáčku (směrový oblouk) vpravo, jehož bezpečné projetí vyžaduje výrazné snížení rychlosti jízdy.","Upozorňuje na dvě nebo více po sobě následujících zatáček (směrových oblouků), z nichž první je vpravo, a jejichž bezpečné projetí vyžaduje výrazné snížení rychlosti jízdy.","Upozorňuje na zatáčku (směrový oblouk) vlevo, jehož bezpečné projetí vyžaduje výrazné snížení rychlosti jízdy."
[16010002],(02.01.2016),"Která značka upozorňuje na práci na pozemní komunikaci nebo v jejím bezprostředním okolí, která by mohla ohrozit bezpečnost provozu na pozemních komunikacích nebo při níž by mohli být provozem ohroženi pracovníci tuto činnost vykonávající.?",,.,.,.
[16010003],(02.01.2016),S čím musíte počítat v místě označeném touto dopravní značkou?,/Vestnik/GetImageQuestion/A19_6328338526748.jpg,"S cyklisty, kteří vjíždějí na vozovku nebo ji přejíždějí, anebo na úsek, kde se cyklisté často vyskytují.",S cyklistickými trasami v místě jejich vzájemného křížení.,S cyklisty čekajícími na světelný signál „Volno“.
[16010004],(02.01.2016),Co vám říká tato dopravní značka?,/Vestnik/GetImageQuestion/A1a_6328338571924.jpg,"Upozorňuje na zatáčku (směrový oblouk) vpravo, jehož bezpečné projetí vyžaduje výrazné snížení rychlosti jízdy.",Přikazuje jízdu ve směru vpravo bezprostředně před značkou.,"Označuje zejména nebezpečnou zatáčku, v níž musí řidič výrazně snížit rychlost jízdy, a usměrňuje provoz."
[16010005],(02.01.2016),Co vám říká tato dopravní značka?,/Vestnik/GetImageQuestion/A1b_6328338583149.jpg,"Upozorňuje na zatáčku (směrový oblouk) vlevo, jehož bezpečné projetí vyžaduje výrazné snížení rychlosti jízdy.",Přikazuje jízdu ve směru vlevo bezprostředně před značkou.,"Upozorňuje na zatáčku (směrový oblouk) vpravo, jehož bezpečné projetí vyžaduje výrazné snížení rychlosti jízdy."
[16010006],(02.02.2016),"Která z vyobrazených dopravních značek upozorňuje na práci na pozemní komunikaci nebo v jejím bezprostředním okolí, která by mohla ohrozit bezpečnost provozu na pozemních komunikacích nebo při níž by mohli být provozem ohroženi pracovníci tuto činnost vykonávající.?",,.,.,.
[16010007],(04.01.2016),Která z vyobrazených dopravních značek neupravuje přednost.,,.,.,.
[16010008],(21.01.2016),Která z vyobrazených dopravních značek neupravuje přednost.,,.,.,.
[16010009],(04.01.2016),Která z vyobrazených dopravních značek neupravuje přednost.,,.,.,.
[16010010],(04.01.2016),Která značka nepatří do skupiny značek výstražných?,,.,.,.
[16010011],(03.01.2016),"Jestliže je vyobrazená dopravní značka umístěna na pozemní komunikaci u křižovatky a není doplněna vodorovnou příčnou čárou souvislou s nápisem ""STOP"":",/Vestnik/GetImageQuestion/P6_6328527283717.gif,"Má řidič povinnost zastavit vozidlo na takovém místě, odkud má do křižovatky náležitý rozhled, a dát přednost v jízdě.",Má řidič povinnost zastavit vozidlo před touto dopravní značkou a dát přednost v jízdě.,Má řidič povinnost zastavit vozidlo na hranici křižovatky a dát přednost v jízdě.
[16010014],(04.01.2016),Tato dopravní značka upravuje:,/Vestnik/GetImageQuestion/P 7.jpg,Přednost pro vozidla jedoucí ze směru označeného černou šipkou.,"Přednost před protijedoucími nákladními vozidly v případě, kdy se protijedoucí vozidla nemohou bezpečně vyhnout.",Přednost pro vozidla jedoucí ze směru označeného červenou šipkou.
[16010016],(21.01.2016),"Vyberte dopravní značku ""Nejnižší dovolená rychlost"", která řidiči přikazuje, pokud to ostatní okolnosti provozu na pozemních komunikacích dovolují, jet nejméně rychlostí vyjádřenou na značce číslem v kilometrech za hodinu.",,.,.,.
[16010017],(04.01.2016),"Která z vyobrazených dopravních značek neumožňuje řidiči, pokud si to nevynutí ostatní okolnosti provozu na pozemních komunikacích, jet rychlostí 25 km/h:",,.,.,.
[21100002],(19.10.2021),Platnost zónových dopravních značek:,,"je ukončena dopravní značkou informující o jejím konci, není-li stanoveno jinak.",je ukončena na nejbližší křižovatce.,končí po 100 m od značky.
[21100003],(19.10.2021),"Které směrové sloupky označují úsek pozemní komunikace, kde hrozí zvýšené nebezpečí námrazy:",,modré,bílé,červené
[21100006],(19.10.2021),Tato dopravní značka označuje:,/Vestnik/GetImageQuestion/1016_IP13B.png,"parkoviště, na kterém řidič musí ve vozidle viditelně umístit kotouč nastavením začátku stání.",parkoviště na kruhovém objezdu.,placené parkoviště s parkovacím automatem na mince.
[21100007],(08.11.2021),Toto označení:,/Vestnik/GetImageQuestion/etesty 1020.png,informuje účastníky provozu o řízení vozidla méně zkušeným řidičem.,upozorňuje na povinnost označit vozidlo výstražným trojúhelníkem.,označuje prostor určený pro odkládání zavazadel ve vozidle hromadné dopravy.
[21100008],(08.11.2021),Do oblasti za těmito dopravními značkami:,/Vestnik/GetImageQuestion/eTesty_1016.png,je možné vjet za účelem parkování vozidla.,je možné vjet za účelem zkrácení si cesty.,je zakázáno vjet.
[21100012],(08.11.2021),"Smí řidič motorového vozidla, který není držitelem platného parkovacího oprávnění pro danou oblast, zaparkovat za touto dopravní značkou v sobotu v poledne?",/Vestnik/GetImageQuestion/eTesty_1053.png,"Ano, bezplatně.","Ano, pokud uhradí parkovné.",Ne.
[21100015],(08.11.2021),Tato dopravní značka:,/Vestnik/GetImageQuestion/eTesty_1068.png,Přikazuje řidiči dát přednost v jízdě protijedoucím vozidlům.,Informuje řidiče o přednosti v jízdě před protijedoucími vozidly.,Zakazuje vjezd více jak dvou vozidel v jednom směru jízdy.
[21100018],(08.11.2021),Jakou rychlostí můžete jet v obci jako řidič osobního automobilu z výhledu na vyobrazené situaci za nejbližší informativní značkou zónovou,/Vestnik/GetImageQuestion/eTesty_1072.png,80 km/h,110 km/h,50 km/h
[21100019],(19.10.2021),Co znázorňuje vodorovná dopravní značka na obrázku?,/Vestnik/GetImageQuestion/1083_V19.png,Prostor určený pro cyklisty čekající na světelný signál „Volno“.,Pruh nebo stezku pro cyklisty.,Přejezd pro cyklisty.
[21100020],(08.11.2021),Ve zřízeném prostoru pro cyklisty na křižovatce se světelnými signály se mohou řadit pouze:,/Vestnik/GetImageQuestion/eTesty_1084.png,cyklisté.,motocyklisté a cyklisté.,potahová vozidla a cyklisté.
[21100021],(08.11.2021),Co znázorňuje vodorovná dopravní značka na obrázku?,/Vestnik/GetImageQuestion/eTesty_1085.png,Jízdní pruh pro cyklisty.,Piktogramový koridor pro cyklisty.,Prostor pro cyklisty.
[21100022],(08.11.2021),"V úseku pozemní komunikace, který následuje za touto svislou dopravní značkou, jako řidič motorového vozidla",/Vestnik/GetImageQuestion/eTesty_1092.png,nesmíte zastavit a stát ve vyhrazeném jízdním pruhu pro cyklisty.,smíte zastavit a stát ve vyhrazeném jízdním pruhu pro cyklisty.,"smíte ve vyhrazeném jízdním pruhu pro cyklisty zastavit na  dobu nezbytně nutnou k neprodlenému nastoupení nebo vystoupení přepravovaných osob, anebo k neprodlenému naložení nebo složení nákladu."
[21100027],(08.11.2021),Ve vyobrazené situaci řidič vozidla z výhledu vpravo:,/Vestnik/GetImageQuestion/eTesty_1111.png,nesmí zastavit a stát.,smí zastavit.,smí stát.
[21100031],(08.11.2021),Za vyobrazenou dopravní značkou se můžete jako řidič motorového vozidla setkat,/Vestnik/GetImageQuestion/eTesty_1123.png,"s jízdou cyklistů v protisměru, které nesmíte ohrozit.","s cyklisty v protisměru, kteří vedou kolo.","s jízdou cyklistů v protisměru, kterým musíte dát přednost."
[21100032],(19.10.2021),S čím jako řidič motorového vozidla musíte počítat v místech označených touto vodorovnou dopravní značkou?,/Vestnik/GetImageQuestion/1124_V20.png,Se zvýšeným provozem cyklistů.,"S blížícím se prostorem určeným pro cyklisty čekající na světelný signál ""volno"".",S blížícím se přejezdem pro cyklisty.
[21100033],(08.11.2021),Co znázorňuje tato informativní směrová značka?,/Vestnik/GetImageQuestion/etesty_1133.png,Směrová tabulka pro cyklisty informuje o čísle cyklistické trasy.,Dopravní značka označuje cyklostezku.,Směrová tabulka označuje jízdní pruh pro cyklisty a jeho číslo.
[21100034],(19.10.2021),"Do úseku pozemní komunikace za touto dopravní značkou můžete jako řidič motorového vozidla s maximální přípustnou hmotností nepřevyšující 3500 kg, jet jen v případě, že použijete zimní pneumatiky s hloubkou dezénu hlavních dezénových drážek nebo zářezů nejméně",/Vestnik/GetImageQuestion/1139_1160_C15a.png,"4 mm, a to bez ohledu na datum a aktuální nebo předpokládané povětrnostní podmínky.","4 mm, a to v období od 1. listopadu do 31. března.","2 mm, a to bez ohledu na datum a aktuální nebo předpokládané povětrnostní podmínky."
[22020004],(07.02.2022),Vyobrazený směrový sloupek:,/Vestnik/GetImageQuestion/eTesty_1005.png,vyznačuje vyústění účelové komunikace na jinou pozemní komunikaci,označuje okraj pozemní komunikace,se používá při usměrňování provozu a pro zdůraznění podélné čáry souvislé vodorovného dopravního značení
[22020005],(07.02.2022),Řidič osobního automobilu na nejbližší křižovatce:,/Vestnik/GetImageQuestion/eTesty_1008.png,může odbočit vpravo,nesmí odbočit vpravo,musí odbočit vpravo
[22020008],(07.02.2022),Tato dopravní značka:,/Vestnik/GetImageQuestion/eTesty_1021.png,neexistuje.,určuje povinnost dát přednost v jízdě vozidlům na hlavní pozemní komunikaci.,přikazuje řidiči dát přednost vozidlům připojujícím se zprava.
[22020011],(07.02.2022),Od místa vyobrazených dopravních značek platí že:,/Vestnik/GetImageQuestion/eTesty_1043.png,"řidič může jet rychlostí nejvýše 100 km/h, neboť ve vzdálenosti 1000 m probíhá práce na silnici.","řidič může jet rychlostí nejvýše 110 km/h, až do místa, kde probíhá práce na silnici.",
[22020013],(07.02.2022),"Může řidič vjet do prostoru označeného vodorovnou dopravní značkou ""Žluté zkřížené čáry"", pokud mu dopravní situace za touto plochou neumožňuje pokračovat v jízdě?",/Vestnik/GetImageQuestion/eTesty_1059.png,Ne.,Ano.,"Ano, pokud nebude bránit v jízdě jiným vozidlům."
[22020014],(07.02.2022),"Jak může být ukončena platnost svislé dopravní značky B 20a ""Nejvyšší dovolená rychlost""?",/Vestnik/GetImageQuestion/eTesty_1060.png,Nejbližší křižovatkou.,Vyústěním polní nebo lesní cesty.,Po ujetí délky úseku 80 m.
[22020020],(07.02.2022),Řidič vozidla z výhledu na vyobrazené křižovatce může:,/Vestnik/GetImageQuestion/eTesty_1113.png,"odbočit vlevo, nebo jet v přímém směru.",odbočit vpravo.,odbočit vpravo i vlevo.
[22020022],(07.02.2022),Na nejbližší křižovatce řidič osobního vozidla z výhledu:,/Vestnik/GetImageQuestion/eTesty_1120.png,nesmí odbočit vpravo.,musí odbočit vlevo.,smí odbočit vpravo.
[22020023],(07.02.2022),Řidič vozidla z výhledu se:,/Vestnik/GetImageQuestion/eTesty_1121.png,nesmí otočit do protisměru přes tramvajový pás.,smí otočit do protisměru přes tramvajový pás; přitom musí dát přednost v jízdě pouze tramvajím jedoucím ve stejném směru.,smí otočit do protisměru přes tramvajový pás; přitom musí dát přednost v jízdě tramvajím jedoucím v obou směrech a vozidlům jedoucím v protisměru.
[22020024],(07.02.2022),Vyobrazená dopravní situace upozorňuje řidiče na:,/Vestnik/GetImageQuestion/eTesty_1129.png,možnost přecházení chodců a přejíždění cyklistů.,možnost přecházení pouze chodců.,možnost přejíždění pouze cyklistů.
[22020029],(07.02.2022),Tato svislá dopravní značka upozorňuje řidiče na:,/Vestnik/GetImageQuestion/eTesty_1150.png,nebezpečné stoupání.,nebezpečné klesání.,"na úsek, kde místní podmínky činí klesání pozemní komunikace nebezpečným."
[22020030],(07.02.2022),Tato svislá dopravní značka upozorňuje:,/Vestnik/GetImageQuestion/eTesty_1156.png,na zvýšený výskyt cyklistů.,na stezku pro cyklisty.,na dětské dopravní hřiště.
[22020031],(07.02.2022),Může řidič přes tuto vodorovnou dopravní značku odbočit vlevo k najetí na parkoviště u obchodního domu?,/Vestnik/GetImageQuestion/eTesty_1157.png,NE,ANO,
[22020032],(07.02.2022),Může řidič přes tuto vodorovnou dopravní značku odbočit vlevo k najetí do garáže u rodinného domu?,/Vestnik/GetImageQuestion/eTesty_1158.png,ANO,NE,
[22020038],(07.02.2022),"Platnost přenosné dopravní značky ""Nejvyšší dovolená rychlost"" umístěná na vozidle, které označuje pohyblivé pracoviště tvořené pomalu se pohybujícím vozidlem nebo skupinou vozidel, končí:",/Vestnik/GetImageQuestion/eTesty_1144.png,"100 m ve směru jízdy za tímto vozidlem nebo za posledním vozidlem skupiny, jedná-li se o skupinu vozidel.","pouze svislou přenosnou dopravní značkou  Konec nejvyšší dovolené rychlosti, nebo Konec všech zákazů nebo křižovatkou.","300 m ve směru jízdy za tímto vozidlem nebo za posledním vozidlem skupiny, jedná-li se o skupinu vozidel."
[22050007],(27.05.2022),Dopravní značka na obrázku pro řidiče znamená:,/Vestnik/GetImageQuestion/eTesty_1003.png,"zákaz značku přejíždět nebo ji nákladem přesahovat, pokud to není nutné k objíždění, odbočování na místo ležící mimo pozemní komunikaci nebo vjíždění na pozemní komunikaci z místa ležícího mimo pozemní komunikaci a předjíždění cyklistů.","zákaz značku přejíždět nebo ji nákladem přesahovat, pokud to není nutné k objíždění, předjíždění cyklistů a traktorů.",možnost se volně pohybovat v obou jízdních pruzích.
[22050009],(27.05.2022),"Řidič vozidla z výhledu, který hodlá jet do centra Prahy:",/Vestnik/GetImageQuestion/eTesty_1029.png,"může pokračovat v jízdním pruhu, ve kterém se právě nachází.","musí přejet do levého jízdního pruhu, jízdní pruh ve kterém se nachází vede pouze směr letiště.","může odbočit vlevo i vpravo a najede na městský okruh; z dopravních značek nevyplývá, který směr je určen pro cestu do centra."
[22050011],(27.05.2022),Vyobrazenou dopravní značkou může být ukončena platnost:,/Vestnik/GetImageQuestion/eTesty_1038.png,"dopravní značky ""Nejvyšší dovolená rychlost"".",všech dopravních značek.,"dopravní značky ""Zákaz zastavení""."
[22050012],(27.05.2022),"Může řidič projet úsekem označeným vyobrazenou dopravní značkou ""Jiný zákaz"",když si chce zkrátit cestu nebo objet komplikovanou dopravní situaci?",/Vestnik/GetImageQuestion/eTesty_1061.png,Ne.,Ano.,"Ano, pokud zná místní situaci."
[22050013],(27.05.2022),Tato dopravní značka:,/Vestnik/GetImageQuestion/eTesty_1110_2.png,"upozorňuje na křižovatku, kde není přednost v jízdě upravena svislými dopravními značkami.",upozorňuje na křižovatku s vyznačením jejího tvaru.,zakazuje zastavení a stání.
[22050014],(27.05.2022),Speciální označení osoby nevidomé je:,/Vestnik/GetImageQuestion/eTesty_1147.png,"Bílá hůl, která musí být opatřena nejméně jedním reflexním bílým pruhem šířky 50 mm.","Hůl s černými a žlutými pruhy o šířce 100 mm, která musí být opatřena nejméně jedním reflexním bílým pruhem šířky 50 mm.","Hůl s bílými a červenými pruhy o šířce 100 mm, která musí být opatřenanejméně jedním reflexním bílým pruhem šířky 50 mm a nejméně souvislá třetina její délky musí mít průměr nejméně 12 mm."
[22050021],(27.05.2022),Tato svislá dopravní značka upozorňuje řidiče na:,/Vestnik/GetImageQuestion/eTesty_1228.png,nebezpečné klesání.,nebezpečné stoupání.,"na úsek, kde místní podmínky činí stoupání pozemní komunikace nebezpečným."
[22050022],(27.05.2022),Řidič osobního vozidla z výhledu ve vyobrazené dopravní situaci:,/Vestnik/GetImageQuestion/eTesty_1232.png,musí dát přednost v jízdě protijedoucím vozidlům a jet rychlostí nejvýše 20 km/h.,má přednost v jízdě před protijedoucími vozidly.,musí dát přednost v jízdě protijedoucím vozidlům lehčím než 22 tun.
[22050025],(27.05.2022),Signál dvou vedle sebe umístěných střídavě přerušovaných červených světel ve vyobrazené dopravní situaci znamená pro řidiče modrého vozidla:,/Vestnik/GetImageQuestion/eTesty_1235_3.png,povinnost zastavit vozidlo před světelným signalizačním zařízením.,povinnost snížit rychlost jízdy přičemž nemusí zastavit vozidlo.,
[22050026],(27.05.2022),Tato dopravní značka upozorňuje řidiče na:,/Vestnik/GetImageQuestion/eTesty_1236.png,železniční přejezd se závorami ve vzdálenosti 240 m.,železniční přejezd bez závor ve vzdálenosti 240 m.,železniční přejezd se závorami ve vzdálenosti 180 m.
[22050027],(27.05.2022),Řidič vozidla z výhledu je upozorňován:,/Vestnik/GetImageQuestion/eTesty_1237.png,na nebezpečnou zatáčku vpravo.,"na skutečnost, že za zatáčkou je ve vzdálenosti 240 m železniční přejezd.","na tři po sobě následující zatáčky, z nichž první je vpravo."
[22050028],(27.05.2022),Tato dopravní značka:,/Vestnik/GetImageQuestion/eTesty_1238.png,upozorňuje na úsek pozemní komunikace směřující na nechráněné nábřeží nebo břeh vodní plochy.,"upozorňuje na místo, kde je možné použít přívoz.",upozorňuje na zvedací nebo jiný pohyblivý most.
[22050029],(27.05.2022),Tato dopravní značka upozorňuje na:,/Vestnik/GetImageQuestion/eTesty_1239.png,zvedací nebo jiný pohyblivý most.,nábřeží.,zvýšenou hladinu vodní plochy.
[22050032],(27.05.2022),Řidič vozidla z výhledu v následujícím úseku:,/Vestnik/GetImageQuestion/eTesty_1327.png,by měl jet doporučenou rychlostí 20 km/h.,musí jet rychlostí minimálně 20 km/h.,nesmí překročit rychlost 20 km/h.
[22100015],(18.10.2022),Tato svislá dopravní značka označuje:,/Vestnik/GetImageQuestion/eTesty_1361.png,"Parkoviště, na kterém lze zastavit za účelem vystoupení a nastoupení osob.","Parkoviště, kde je dovoleno zastavení a stání.","Záchytné parkoviště, ze kterého lze pokračovat v jízdě prostředkem hromadné dopravy osob."
[22100035],(20.10.2022),Řidič vozidla z výhledu pokračující v přímém směru:,/Vestnik/GetImageQuestion/eTesty_1453.png,musí za vyobrazenou dopravní značkou dát přednost v jízdě vozidlům nebo jezdcům na zvířatech přijíždějícím zprava nebo organizované skupině chodců nebo průvodcům hnaných zvířat se zvířaty přicházejícím zprava.,musí za vyobrazenou dopravní značkou dát přednost v jízdě vozidlům nebo jezdcům na zvířatech přijíždějícím zleva nebo organizované skupině chodců nebo průvodcům hnaných zvířat se zvířaty přicházejícím zleva.,musí za vyobrazenou dopravní značkou dát přednost v jízdě pouze vozidlům.
[23030005],(08.03.2023),Sestava jednotlivých šipek umístěných za sebou upozorňuje řidiče vozidla z výhledu:,/Vestnik/GetImageQuestion/eTesty_1357.png,"Na nebezpečnou zatáčku vlevo, v níž musí řidič výrazně snížit rychlost jízdy.","Na tři po sobě následující zatáčky, z nichž první je vlevo.","Na skutečnost, že za zatáčkou je ve vzdálenosti 240 m železniční přejezd."
[23030006],(08.03.2023),Tato dopravní značka zakazuje:,/Vestnik/GetImageQuestion/eTesty_1399.png,"Vjezd do vyznačeného jízdního pruhu nákladním automobilům, tahačům přívěsu nebo návěsu a speciálním automobilům, značka neplatí pro obytné automobily.",Předjíždění pro všechna nákladní vozidla ve vyznačeném úseku.,Jízdu ve vyznačeném jízdním pruhu pro nákladní vozidla s největší přípustnou hmotností nad 12 t.
[23030007],(08.03.2023),"Značka informuje o zákazu vjezdu, který za nejbližší křižovatkou platí v přímém směru pro:",/Vestnik/GetImageQuestion/eTesty_1409.png,Všechna vozidla s okamžitou hmotností nad 6 t.,Všechna vozidla s celkovou hmotností do 6 t.,Nákladní vozidla s největší povolenou hmotností nad 6 t.
[23030010],(08.03.2023),Tato dopravní značka:,/Vestnik/GetImageQuestion/eTesty_1479.png,"Zakazuje vjezd vozidlům přepravujícím ropu nebo ropné materiály nebo jiné látky, které by mohly způsobit ohrožení životního prostředí, zejména znečištění vody.","Zakazuje vjezd vozidlům, která přepravují výbušniny, snadno hořlavý nebo jinak nebezpečný náklad.","Zakazuje vjezd vozidel nebo jízdních souprav přepravujících sypké materiály, které nemají zakrytý nákladový prostor."
[23030022],(08.03.2023),"Smí do takto označeného úseku (na most), vjet řidič osobního automobilu délky 5 m s obytným přívěsem délky 6 m?",/Vestnik/GetImageQuestion/eTesty_1507.png,"Ne, součet délky tažného vozidla a přípojného vozidla je více než 8 m.","Ano, ani jedno z vozidel soupravy není delší než 8 m.","Ano, zákaz se nevztahuje na osobní vozidla."
[23030023],(08.03.2023),Řidič nákladního automobilu z výhledu s nejvyšší povolenou hmotností 3 300 kg s přípojným vozidlem s nejvyšší povolenou hmotností 2 000 kg:,/Vestnik/GetImageQuestion/eTesty_1509.png,Nesmí vjet do takto označeného úseku. Součet nejvyšších povolených hmotností vozidel soupravy je vyšší než nejvyšší povolená hmotnost vyznačená na dopravní značce.,"Smí do takto označeného úseku vjet, ani jedno z vozidel soupravy nepřesahuje povolenou hmotnost.","Smí do takto označeného úseku vjet, zákaz se vztahuje pouze na „velká“ nákladní vozidla."
[23030031],(08.03.2023),"Řidič vozidla z výhledu smí vjet do levého jízdního pruhu, pokud:",/Vestnik/GetImageQuestion/eTesty_1580.png,"Okamžitá šířka vozidla včetně nákladu a zpětných zrcátek není větší než 2,2 m.","Největší povolená šířka vozidla dle technického průkazu bez sklopné části zrcátek není menší než 2,2 m.","Dodrží odstup od před ním jedoucího vozidla nejméně 2,2 m."
[24030008],(05.03.2024),Vyberte správný význam vyobrazeného dopravního značení:,/Vestnik/GetImageQuestion/eTesty_1727.png,Ve vzdálenosti 1500 m (za vyobrazenou dopravní značkou) následuje zákaz vjezdu všech vozidel v obou směrech.,Ve vzdálenosti 1500 m (za vyobrazenou dopravní značkou) končí úsek zákazu vjezdu všech motorových vozidel v obou směrech.,Zákaz vjezdu všech vozidel v obou směrech. Úsek je dlouhý 1500 m.
[24030022],(05.03.2024),Tato dopravní značka označuje oblast:,/Vestnik/GetImageQuestion/eTesty_1813.png,Kde platí pravidla silničního provozu pro provoz ve sdílené zóně.,Kde platí pravidla silničního provozu pro provoz v obytné zóně.,Kde platí pravidla silničního provozu pro provoz v pěší zóně.
[24030023],(05.03.2024),Jak se musí zachovat řidič v úseku za vyobrazenou dopravní značkou?,/Vestnik/GetImageQuestion/eTesty_1814.png,Je povinen dodržovat pravidla silničního provozu platná pro jízdu ve sdílené zóně.,Musí dodržovat pravidla silničního provozu platná pro pohyb v pěší zóně.,Musí dodržovat pouze obecná pravidla silničního provozu.
[24030024],(05.03.2024),Co vyznačuje vyobrazená dopravní značka?,/Vestnik/GetImageQuestion/eTesty_1815.png,Konec sdílené zóny.,Konec obytné zóny.,Konec pěší zóny.
[24030025],(05.03.2024),Jaká pravidla silničního provozu musíte dodržovat mimo zónu označenou vyobrazenou dopravní značkou?,/Vestnik/GetImageQuestion/eTesty_1816.png,Nemusím již dodržovat pravidla silničního provozu pro jízdu ve sdílené zóně.,Musím dále dodržovat ustanovení platná pro jízdu ve sdílené zóně.,Platí ustanovení pro jízdu mimo obec.
[24030026],(05.03.2024),Co vyznačuje vyobrazená dopravní značka?,/Vestnik/GetImageQuestion/eTesty_1817.png,"Parkoviště, které je určeno pro parkování vozidel, jejichž řidič odtud bezprostředně pokračuje v jízdě jako cestující v jiném vozidle v rámci spolujízdy.","Parkoviště, které je určeno pro zastavení vozidel za účelem vystoupení přepravovaných dětí před školou.","Parkoviště, které je určeno pro parkování vozidel, jejichž řidič pokračuje v jízdě veřejnou dopravou."
[24030027],(05.03.2024),Tato dopravní značka:,/Vestnik/GetImageQuestion/eTesty_1818.png,Ve spojení s příslušnou vodorovnou dopravní značkou „Bezpečný odstup“ informuje o bezpečném odstupu mezi jedoucími vozidly.,Stanovuje řidiči dodržet rozestup min. 200 m za vpředu jedoucím vozidlem.,Informuje řidiče hodlajícího podélně zaparkovat vozidlo o nutnosti dodržet vyznačený rozestup mezi vozidly.
[24030028],(05.03.2024),Jaký je význam vyobrazené dopravní značky?,/Vestnik/GetImageQuestion/eTesty_1819.png,Označuje servisní místo pro sanitaci hygienických zařízení obytných automobilů a obytných přívěsů.,Označuje místo pro parkování obytných vozidel.,Označuje místo pro kempování obytných vozidel a obytných přívěsů.
[24070011],(22.07.2024),Vyobrazený směrový sloupek:,/Vestnik/GetImageQuestion/1520.png,Vyznačuje vyústění polní a lesní cesty na pozemní komunikaci.,Používá se pro vyznačení křižovatky silnic nižší třídy.,Označuje okraj pozemní komunikace.
[24070012],(22.07.2024),"Jak se zachová řidič v případě, že vyjíždí z komunikace označené vyobrazenými sloupky?",/Vestnik/GetImageQuestion/1639.png,"Dá přednost v jízdě všem vozidlům, jedoucím po komunikaci, na kterou vyjíždí.","Dá přednost v jízdě vozidlům, přijíždějícím zprava.",Dá přednost v jízdě vozidlům přijíždějícím zleva.
[24070015],(22.07.2024),Řidič nákladního automobilu:,/Vestnik/GetImageQuestion/1642.png,"Může odbočit vpravo, přitom nesmí ohrozit ani omezit cyklistu jedoucího ve vyhrazeném jízdním pruhu.",Musí odbočit vpravo.,Nesmí odbočit vpravo.
[24070016],(22.07.2024),Řidič motocyklu na nejbližší křižovatce:,/Vestnik/GetImageQuestion/1643.png,"Může odbočit vpravo, přitom nesmí ohrozit ani omezit cyklistu jedoucího ve vyhrazeném jízdním pruhu.","Může odbočit vpravo, přičemž mu cyklista jedoucí ve vyhrazeném jízdním pruhu musí dát přednost v jízdě.",Nesmí odbočit vpravo.
[24070021],(22.07.2024),Jak se má zachovat řidič motocyklu ve vyobrazené dopravní situaci?,/Vestnik/GetImageQuestion/1694.png,Zastaví motocykl před zúžením.,Jednostopé vozidlo může zúžením projet.,Musí se s řidičem protijedoucího vozidla domluvit.
[24070025],(22.07.2024),Může se motocyklista zařadit před světelnou křižovatkou do prostoru vyznačeného vodorovnou dopravní značkou?,/Vestnik/GetImageQuestion/1708.png,"Nemůže, prostor je vyhrazen pouze cyklistům.","Může, motocyklista se řadí na křižovatce před ostatní vozidla.","Může, pokud je tam dostatek prostoru."
[24070031],(22.07.2024),Jaký je význam vyobrazené dopravní značky:,/Vestnik/GetImageQuestion/eTesty_1809.png,"Značka informuje řidiče o tom, že řidič protijedoucího vozidla smí do následujícího úseku pozemní komunikace vjet pouze v případě, kdy se jeho a protijedoucí vozidlo mohou bezpečně vyhnout.","Značka přikazuje řidiči dát přednost v jízdě protijedoucímu vozidlu v případě,kdy se protijedoucí vozidla nemohou bezpečně vyhnout.",Značka přikazuje jízdu po křižovatce ve směru šipek na značce zobrazených.
[24070033],(22.07.2024),Řidič autobusu:,/Vestnik/GetImageQuestion/1875.png,Nesmí odbočit vpravo.,Musí odbočit vpravo.,"Může odbočit vpravo, přitom nesmí ohrozit ani omezit cyklistu jedoucího ve vyhrazeném jízdním pruhu."
[24070035],(22.07.2024),Do úseku pozemní komunikace za vyobrazenou dopravní značkou:,/Vestnik/GetImageQuestion/eTesty_1877.png,Je zakázán vjezd všech motorových vozidel s výjimkou motocyklů bez postranního vozíku.,Je zakázán vjezd jen osobním automobilům.,Je zakázán vjezd všem motorovým vozidlům.
